Wikidata Item owned,Item owned,Wikidata Owner,Owner name,owner Description,Owner Status,Proveana,GND
http://www.wikidata.org/entity/Q107452519,Gingerbread Picture,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q104585989,The Two Brothers,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q109354198,Boy Holding a Blue Vase,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q126953399,Joseph de Montesquiou-Fezensac,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60497141,Senecio,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20275971,Little Harbor in Normandy,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q30071266,The Duchess of Malvedi,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60143718,The Wedding (La Noce),http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60493612,Mandolinist,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60474736,The Aviator,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q1111330,Woman with Pears,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19883950,Poet Max Herrmann-Neisse,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20189726,The Watering Place,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q7933396,Violin and Grapes,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19883524,Martigues,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19882672,Artillerymen in the Shower,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q107450122,Street by Night,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q12842489,A Centennial of Independence,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q119571378,Violon et encrier,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q87842515,"Coal Crane, Clichy",http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q72967164,Galerie Flechtheim,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q24022779,Still Life: Potatoes in a Yellow Dish,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q26221176,Two Poplars in the Alpilles near Saint-Rémy,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q30078854,Portrait of Quappi in Blue,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q28538208,Girl in a Chemise,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q7754055,The Night,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q49870534,Madame Cézanne in a Red Dress,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q125989157,The Listeners,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q118121590,Republican Automatons,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q94637022,My Bride with Black Gloves,http://www.wikidata.org/entity/Q74128,Alfred Flechtheim,"German Jewish art dealer, persecuted by Nazis (1878-1937)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q113275942,Galerie Harding,http://www.wikidata.org/entity/Q104701531,Alfred Harding,"Viennese Jewish art dealer, murdered in Holocaust holocaust victim, b. 1900-03-13",Holocaust victim,,
http://www.wikidata.org/entity/Q9162657,Self-Portrait,http://www.wikidata.org/entity/Q1805898,Alfred Leonhard Tietz,German Jewish entrepreneur and art collector refugee from Nazis (1883-1941),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q107097805,Leonhard Tietz AG,http://www.wikidata.org/entity/Q1805898,Alfred Leonhard Tietz,German Jewish entrepreneur and art collector refugee from Nazis (1883-1941),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q123229066,Q123229066,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q112226949,portrait of a bearded man,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q112232756,strand at Trouville,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q112227053,Portrait of the count de la Marque,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q23997548,The Salle des Saisons in the Louvre,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q123228035,First Day of Spring in Moret (Premier jour de printemps à Moret),http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19609490,The Grande Galerie,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q112227054,Mother with child,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q15876313,The Parc Monceau,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q119840132,Le Salon de Madame Aron,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q112252555,Portrait of a Lady ( in the manner of Vigee Lebrun),http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q112227155,Still - life,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q112221617,river-landscape,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q112221546,the woman with the green umbrella,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q3212522,La Rue Montorgueil,http://www.wikidata.org/entity/Q19336233,Alfred Lindon,French Jewish art collector (1867-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q104794137,Armorial dish: The story of King Anius,http://www.wikidata.org/entity/Q65176,Alfred Pringsheim,"German Jewish mathematician, art collector, patron of the arts and refugee from Nazis (1850-1941)",Holocaust Aryanization or art restitution case link,act20000990,119120283
http://www.wikidata.org/entity/Q104786713,Pringsheim collection,http://www.wikidata.org/entity/Q65176,Alfred Pringsheim,"German Jewish mathematician, art collector, patron of the arts and refugee from Nazis (1850-1941)",Holocaust Aryanization or art restitution case link,act20000990,119120283
http://www.wikidata.org/entity/Q108450319,The Holy Family with Saints Catherine and Barbara,http://www.wikidata.org/entity/Q94788180,Alfred Sommerguth,German Jewish art collector and refugee from Nazis (1859-1954),Holocaust Aryanization or art restitution case link,act10000842,136874851
http://www.wikidata.org/entity/Q22117179,"Boulevard Montmartre, Twilight",http://www.wikidata.org/entity/Q94788180,Alfred Sommerguth,German Jewish art collector and refugee from Nazis (1859-1954),Holocaust Aryanization or art restitution case link,act10000842,136874851
http://www.wikidata.org/entity/Q108549525,Alfred Sommerguth art collection,http://www.wikidata.org/entity/Q94788180,Alfred Sommerguth,German Jewish art collector and refugee from Nazis (1859-1954),Holocaust Aryanization or art restitution case link,act10000842,136874851
http://www.wikidata.org/entity/Q1867869,Loeser & Wolff,http://www.wikidata.org/entity/Q94788180,Alfred Sommerguth,German Jewish art collector and refugee from Nazis (1859-1954),Holocaust Aryanization or art restitution case link,act10000842,136874851
http://www.wikidata.org/entity/Q108549472,Madame La Suire,http://www.wikidata.org/entity/Q94788180,Alfred Sommerguth,German Jewish art collector and refugee from Nazis (1859-1954),Holocaust Aryanization or art restitution case link,act10000842,136874851
http://www.wikidata.org/entity/Q113519212,"The Ball-Shaped Tree, Argenteuil",http://www.wikidata.org/entity/Q16526126,Alice de Koenigswarter,French philanthropist salonnière and art collector (1878-1963),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q15875216,Fernand Halphen enfant,http://www.wikidata.org/entity/Q16526126,Alice de Koenigswarter,French philanthropist salonnière and art collector (1878-1963),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q11826275,The siesta (after Millet),http://www.wikidata.org/entity/Q16526126,Alice de Koenigswarter,French philanthropist salonnière and art collector (1878-1963),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q44947986,Galerie Alice Manteau,http://www.wikidata.org/entity/Q46442189,Alice Manteau,art dealer,ALIU Red Flag,,
http://www.wikidata.org/entity/Q2329981,The arrest of Christ,http://www.wikidata.org/entity/Q59100120,Allen Loebl,"art dealer, Kleinberger in France",ALIU Red Flag,,
http://www.wikidata.org/entity/Q36661471,Portrait of a Man with Gloves,http://www.wikidata.org/entity/Q59100120,Allen Loebl,"art dealer, Kleinberger in France",ALIU Red Flag,,
http://www.wikidata.org/entity/Q18890986,Summer Night by the Beach,http://www.wikidata.org/entity/Q156898,Alma Mahler,"Austrian composer, art collector, author, editor, and socialite (1879-1964)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q28060714,Interior of a Protestant Gothic Church,http://www.wikidata.org/entity/Q18639521,Alois Miedl,German art dealer (1903-1990),ALIU Red Flag,act10000367,1212047516
http://www.wikidata.org/entity/Q28060924,Q28060924,http://www.wikidata.org/entity/Q18639521,Alois Miedl,German art dealer (1903-1990),ALIU Red Flag,act10000367,1212047516
http://www.wikidata.org/entity/Q3686099,Musical Company,http://www.wikidata.org/entity/Q18639521,Alois Miedl,German art dealer (1903-1990),ALIU Red Flag,act10000367,1212047516
http://www.wikidata.org/entity/Q29574941,The Alchemist and his Crying Wife,http://www.wikidata.org/entity/Q18639521,Alois Miedl,German art dealer (1903-1990),ALIU Red Flag,act10000367,1212047516
http://www.wikidata.org/entity/Q125144748,Portrait of a Man smoking a pipe (The sense of smell),http://www.wikidata.org/entity/Q18639521,Alois Miedl,German art dealer (1903-1990),ALIU Red Flag,act10000367,1212047516
http://www.wikidata.org/entity/Q99197756,Entr'acte,http://www.wikidata.org/entity/Q18639521,Alois Miedl,German art dealer (1903-1990),ALIU Red Flag,act10000367,1212047516
